Points 200
DISTANCES 40000
76 163 54
76 164 27
76 165 81
76 166 54
76 167 85
76 168 66
76 169 88
76 170 72
76 171 29
76 172 31
76 173 84
76 174 49
76 175 97
76 176 32
76 177 81
76 178 43
76 179 23
76 180 70
76 181 52
76 182 71
76 183 91
76 184 72
76 185 99
76 186 86
76 187 50
76 188 79
76 189 56
76 190 27
76 191 56
76 192 62
76 193 93
76 194 13
76 195 13
76 196 12
76 197 31
76 198 31
76 199 29
76 200 39
77 1 88
77 2 29
77 3 31
77 4 93
77 5 16
77 6 65
77 7 74
77 8 93
77 9 65
77 10 92
77 11 55
77 12 44
77 13 41
77 14 49
77 15 37
77 16 66
77 17 89
77 18 69
77 19 96
77 20 80
77 21 63
77 22 62
77 23 91
77 24 78
77 25 70
77 26 78
77 27 12
77 28 10
77 29 80
77 30 32
77 31 74
77 32 17
77 33 69
77 34 54
77 35 24
77 36 42
77 37 30
77 38 68
77 39 15
77 40 26
77 41 73
77 42 18
77 43 93
77 44 88
77 45 68
77 46 15
77 47 26
77 48 10
77 49 97
77 50 51
77 51 74
77 52 84
77 53 23
77 54 89
77 55 73
77 56 16
77 57 46
77 58 88
77 59 33
77 60 37
77 61 80
77 62 29
77 63 96
77 64 32
77 65 88
77 66 33
77 67 96
77 68 51
77 69 82
77 70 43
77 71 85
77 72 23
77 73 21
77 74 77
77 75 71
77 76 76
77 77 0
77 78 52
77 79 61
77 80 67
77 81 40
77 82 47
77 83 32
77 84 56
77 85 48
77 86 52
77 87 66
77 88 87
77 89 31
77 90 62
77 91 92
77 92 42
77 93 28
77 94 39
77 95 67
77 96 80
77 97 46
77 98 100
77 99 55
77 100 43
77 101 53
77 102 27
77 103 59
77 104 83
77 105 31
77 106 41
77 107 44
77 108 80
77 109 100
77 110 64
77 111 60
77 112 15
77 113 88
77 114 56
77 115 18
77 116 12
77 117 89
77 118 45
77 119 39
77 120 26
77 121 58
77 122 23
77 123 60
77 124 55
77 125 76
77 126 34
77 127 68
77 128 27
77 129 11
77 130 55
77 131 52
77 132 35
77 133 16
77 134 65
77 135 76
77 136 89
77 137 30
77 138 38
77 139 58
77 140 13
77 141 27
77 142 70
77 143 37
77 144 73
77 145 78
77 146 23
77 147 71
77 148 99
77 149 29
77 150 69
77 151 98
77 152 55
77 153 65
77 154 70
77 155 70
77 156 61
77 157 85
77 158 86
77 159 75
77 160 20
77 161 26
77 162 66
77 163 24
77 164 91
77 165 21
77 166 19
77 167 39
77 168 25
77 169 84
77 170 17
77 171 93
77 172 89
77 173 79
77 174 96
77 175 30
77 176 69
77 177 26
77 178 13
77 179 82
77 180 38
77 181 52
77 182 78
77 183 86
77 184 52
77 185 85
77 186 75
77 187 32
77 188 22
77 189 92
77 190 35
77 191 26
77 192 68
77 193 85
77 194 48
77 195 70
77 196 97
77 197 83
77 198 98
77 199 59
77 200 78
78 1 12
78 2 94
78 3 87
78 4 26
78 5 14
78 6 58
78 7 87
78 8 78
78 9 85
78 10 45
78 11 73
78 12 80
78 13 90
78 14 53
78 15 68
78 16 48
78 17 38
78 18 21
78 19 18
78 20 53
78 21 29
78 22 45
78 23 85
78 24 88
78 25 79
78 26 16
78 27 63
78 28 56
78 29 23
78 30 58
78 31 89
78 32 20
78 33 69
78 34 16
78 35 88
78 36 12
78 37 57
78 38 80
78 39 54
78 40 67
78 41 99
78 42 34
78 43 36
78 44 49
78 45 12
78 46 69
78 47 92
78 48 58
78 49 44
78 50 17
78 51 29
78 52 64
78 53 23
78 54 75
78 55 49
78 56 53
78 57 78
78 58 90
78 59 48
78 60 25
78 61 63
78 62 82
78 63 34
78 64 18
78 65 23
78 66 62
78 67 28
78 68 44
78 69 73
78 70 99
78 71 87
78 72 31
78 73 57
78 74 41
78 75 13
78 76 62
78 77 52
78 78 0
78 79 37
78 80 58
78 81 80
78 82 11
78 83 80
78 84 80
78 85 72
78 86 45
78 87 74
78 88 89
78 89 11
78 90 32
78 91 30
78 92 34
78 93 80
78 94 12
78 95 34
78 96 46
78 97 14
78 98 55
78 99 45
78 100 15
78 101 20
78 102 87
78 103 95
78 104 75
78 105 50
78 106 82
78 107 16
78 108 72
78 109 79
78 110 68
78 111 59
78 112 71
78 113 91
78 114 92
78 115 66
78 116 80
78 117 86
78 118 45
78 119 58
78 120 74
78 121 29
78 122 100
78 123 32
78 124 73
78 125 18
78 126 35
78 127 82
78 128 89
78 129 65
78 130 55
78 131 67
78 132 90
78 133 53
78 134 18
78 135 65
78 136 93
78 137 30
78 138 52
78 139 70
78 140 81
78 141 69
78 142 32
78 143 58
78 144 69
78 145 36
78 146 25
78 147 33
78 148 58
78 149 21
78 150 79
78 151 50
78 152 98
78 153 86
78 154 22
78 155 29
78 156 93
78 157 62
78 158 72
78 159 21
78 160 55
78 161 64
78 162 13
78 163 100
78 164 74
78 165 17
78 166 81
78 167 69
78 168 62
78 169 86
78 170 38
78 171 96
78 172 80
78 173 80
78 174 92
78 175 93
78 176 36
78 177 10
78 178 28
78 179 63
78 180 80
78 181 16
78 182 95
78 183 49
78 184 22
78 185 57
78 186 35
78 187 36
78 188 85
78 189 92
78 190 76
78 191 14
78 192 24
78 193 30
78 194 49
78 195 78
78 196 77
78 197 93
78 198 94
78 199 85
78 200 30
79 1 22
79 2 93
79 3 43
79 4 21
79 5 90
79 6 84
79 7 44
79 8 79
79 9 93
79 10 15
79 11 10
79 12 32
79 13 30
79 14 62
79 15 73
79 16 66
79 17 74
79 18 12
79 19 45
79 20 24
79 21 24
79 22 49
79 23 73
79 24 99
79 25 83
79 26 44
79 27 19
79 28 62
79 29 94
79 30 71
79 31 25
79 32 25
79 33 64
79 34 89
79 35 48
79 36 74
79 37 96
79 38 31
79 39 74
79 40 27
79 41 29
79 42 33
79 43 17
79 44 33
79 45 46
79 46 99
79 47 83
79 48 29
79 49 35
79 50 42
79 51 26
79 52 12
79 53 43
79 54 63
79 55 75
79 56 79
79 57 71
79 58 23
79 59 95
79 60 36
79 61 22
79 62 78
79 63 73
79 64 25
79 65 74
79 66 21
79 67 99
79 68 21
79 69 46
79 70 39
79 71 65
79 72 57
79 73 44
79 74 25
79 75 64
79 76 59
79 77 61
79 78 37
79 79 0
79 80 99
79 81 85
79 82 47
79 83 16
79 84 89
79 85 10
79 86 47
79 87 99
79 88 28
79 89 99
79 90 58
79 91 94
79 92 19
79 93 30
79 94 12
79 95 83
79 96 11
79 97 11
79 98 34
79 99 86
79 100 59
79 101 84
79 102 91
79 103 38
79 104 11
79 105 80
79 106 31
79 107 85
79 108 60
79 109 42
79 110 13
79 111 47
79 112 28
79 113 63
79 114 50
79 115 81
79 116 96
79 117 90
79 118 27
79 119 11
79 120 27
79 121 68
79 122 72
79 123 79
79 124 35
79 125 65
79 126 69
79 127 44
79 128 16
79 129 46
79 130 71
79 131 32
79 132 50
79 133 51
79 134 40
79 135 30
79 136 57
79 137 43
79 138 73
79 139 36
79 140 21
79 141 41
79 142 40
79 143 91
79 144 49
79 145 35
79 146 40
79 147 80
79 148 70
79 149 50
79 150 89
79 151 100
79 152 98
79 153 11
79 154 14
79 155 36
79 156 40
79 157 42
79 158 30
79 159 16
79 160 16
79 161 68
79 162 99
79 163 66
79 164 90
79 165 53
79 166 85
79 167 96
79 168 32
79 169 40
79 170 21
79 171 35
79 172 48
79 173 44
79 174 83
79 175 89
79 176 58
79 177 65
79 178 14
79 179 75
79 180 12
79 181 58
79 182 38
79 183 34
79 184 10
79 185 28
79 186 33
79 187 75
79 188 85
79 189 94
79 190 77
79 191 86
79 192 12
79 193 33
79 194 56
79 195 39
79 196 27
79 197 61
79 198 90
79 199 13
79 200 63
80 1 32
80 2 81
80 3 85
80 4 39
80 5 34
80 6 19
80 7 17
80 8 76
80 9 74
80 10 49
80 11 25
80 12 86
80 13 92
80 14 63
80 15 95
80 16 55
80 17 56
80 18 59
80 19 82
80 20 22
80 21 31
80 22 46
80 23 77
80 24 38
80 25 62
80 26 44
80 27 36
80 28 54
80 29 87
80 30 87
80 31 87
80 32 78
80 33 36
80 34 15
80 35 39
80 36 50
80 37 50
80 38 25
80 39 11
80 40 30
80 41 80
80 42 78
80 43 50
80 44 40
80 45 71
80 46 55
80 47 21
80 48 47
80 49 91
80 50 44
80 51 42
80 52 88
80 53 73
80 54 27
80 55 43
80 56 87
80 57 33
80 58 44
80 59 77
80 60 10
80 61 61
80 62 94
80 63 16
80 64 32
80 65 47
80 66 63
80 67 48
80 68 32
80 69 93
80 70 19
80 71 47
80 72 71
80 73 42
80 74 24
80 75 100
80 76 62
80 77 67
80 78 58
80 79 99
80 80 0
80 81 67
80 82 87
80 83 35
80 84 95
80 85 31
80 86 65
80 87 89
80 88 40
80 89 19
80 90 71
80 91 77
80 92 37
80 93 39
80 94 67
80 95 36
80 96 72
80 97 22
80 98 29
80 99 27
80 100 51
80 101 95
80 102 86
80 103 75
80 104 38
80 105 92
80 106 49
80 107 45
80 108 39
80 109 88
80 110 94
80 111 40
80 112 87
80 113 10
80 114 23
80 115 20
80 116 49
80 117 47
80 118 81
80 119 71
80 120 22
80 121 43
80 122 19
80 123 55
80 124 100
80 125 35
80 126 68
80 127 32
80 128 54
80 129 89
80 130 46
80 131 51
80 132 94
80 133 52
80 134 20
80 135 97
80 136 90
80 137 65
80 138 99
80 139 12
80 140 10
80 141 50
80 142 100
80 143 87
80 144 58
80 145 95
80 146 89
80 147 83
80 148 22
80 149 84
80 150 19
80 151 64
80 152 41
80 153 84
80 154 43
80 155 72
80 156 91
80 157 99
80 158 67
80 159 32
80 160 54
80 161 50
80 162 22
80 163 74
80 164 67
80 165 70
80 166 50
80 167 89
80 168 58
80 169 82
80 170 66
80 171 41
80 172 11
80 173 98
80 174 92
80 175 87
80 176 47
80 177 54
80 178 68
80 179 35
80 180 77
80 181 15
80 182 39
80 183 62
80 184 35
80 185 82
80 186 69
80 187 37
80 188 81
80 189 45
80 190 40
80 191 30
80 192 61
80 193 74
80 194 33
80 195 47
80 196 35
80 197 77
80 198 36
80 199 30
80 200 79
81 1 73
81 2 90
81 3 22
81 4 32
81 5 48
81 6 15
81 7 80
81 8 27
81 9 52
81 10 25
81 11 30
81 12 60
81 13 20
81 14 28
81 15 27
81 16 72
81 17 99
81 18 77
81 19 98
81 20 25
81 21 88
81 22 41
81 23 50
81 24 90
81 25 73
81 26 45
81 27 35
81 28 57
81 29 52
81 30 25
81 31 13
81 32 20
81 33 47
81 34 54
81 35 67
81 36 31
81 37 19
81 38 58
81 39 44
81 40 53
81 41 17
81 42 90
81 43 52
81 44 61
81 45 84
81 46 65
81 47 38
81 48 83
81 49 87
81 50 89
81 51 40
81 52 94
81 53 56
81 54 37
81 55 87
81 56 92
81 57 86
81 58 22
81 59 18
81 60 25
81 61 79
81 62 90
81 63 73
81 64 77
81 65 58
81 66 33
81 67 41
81 68 12
81 69 98
81 70 53
81 71 32
81 72 10
81 73 74
81 74 50
81 75 16
81 76 35
81 77 40
81 78 80
81 79 85
81 80 67
81 81 0
81 82 61
81 83 99
81 84 81
81 85 15
81 86 10
81 87 74
81 88 95
81 89 86
81 90 42
81 91 68
81 92 65
81 93 87
81 94 26
81 95 53
81 96 61
81 97 60
81 98 60
81 99 27
81 100 10
81 101 11
81 102 52
81 103 93
81 104 10
81 105 74
81 106 97
81 107 44
81 108 70
81 109 56
81 110 60
81 111 81
81 112 86
81 113 48
81 114 25
81 115 15
81 116 54
81 117 82
81 118 66
81 119 95
81 120 54
81 121 14
81 122 31
81 123 87
81 124 75
81 125 14
81 126 78
81 127 26
81 128 60
81 129 75
81 130 13
81 131 47
81 132 75
81 133 77
81 134 86
81 135 50
81 136 64
81 137 26
81 138 37
81 139 26
81 140 96
81 141 97
81 142 83
81 143 79
81 144 93
81 145 23
81 146 98
81 147 56
81 148 73
81 149 41
81 150 52
81 151 59
81 152 18
81 153 22
81 154 23
81 155 64
81 156 67
81 157 34
81 158 12
81 159 14
81 160 92
81 161 25
81 162 52
81 163 16
81 164 40
81 165 38
81 166 97
81 167 47
81 168 36
81 169 60
81 170 71
81 171 14
81 172 13
81 173 60
81 174 36
81 175 94
81 176 49
81 177 86
81 178 68
81 179 19
81 180 59
81 181 47
81 182 80
81 183 89
81 184 25
81 185 29
81 186 88
81 187 44
81 188 51
81 189 73
81 190 17
81 191 62
81 192 13
81 193 65
81 194 93
81 195 40
81 196 40
81 197 24
81 198 84
81 199 35
81 200 41
82 1 65
82 2 68
82 3 16
82 4 15
82 5 21
82 6 96
82 7 62
82 8 19
82 9 27
82 10 43
82 11 92
82 12 94
82 13 61
82 14 69
82 15 55
82 16 96
82 17 50
82 18 64
82 19 22
82 20 80
82 21 17
82 22 41
82 23 12
82 24 74
82 25 78
82 26 12
82 27 73
82 28 27
82 29 87
82 30 42
82 31 28
82 32 84
82 33 21
82 34 59
82 35 65
82 36 24
82 37 46
82 38 35
82 39 39
82 40 38
82 41 96
82 42 22
82 43 76
82 44 27
82 45 43
82 46 22
82 47 17
82 48 74
82 49 88
82 50 66
82 51 46
82 52 30
82 53 75
82 54 60
82 55 81
82 56 19
82 57 25
82 58 55
82 59 38
82 60 62
82 61 59
82 62 51
82 63 96
82 64 100
82 65 27
82 66 39
82 67 93
82 68 33
82 69 54
82 70 13
82 71 58
82 72 52
82 73 84
82 74 99
82 75 77
82 76 83
82 77 47
82 78 11
82 79 47
82 80 87
82 81 61
82 82 0
82 83 37
82 84 55
82 85 26
82 86 76
82 87 87
82 88 35
82 89 20
82 90 35
82 91 54
82 92 38
82 93 64
82 94 32
82 95 36
82 96 86
82 97 13
82 98 18
82 99 54
82 100 63
82 101 20
82 102 69
82 103 33
82 104 67
82 105 38
82 106 19
82 107 67
82 108 75
82 109 49
82 110 19
82 111 32
82 112 53
82 113 28
82 114 46
82 115 98
82 116 49
82 117 74
82 118 83
82 119 43
82 120 80
82 121 65
82 122 50
82 123 32
82 124 62
82 125 50
82 126 67
82 127 36
82 128 67
82 129 42
82 130 57
82 131 95
82 132 57
82 133 92
82 134 86
82 135 16
82 136 91
82 137 33
82 138 14
82 139 12
82 140 45
82 141 32
82 142 54
82 143 99
82 144 93
82 145 63
82 146 11
82 147 68
82 148 57
82 149 56
82 150 44
82 151 41
82 152 38
82 153 79
82 154 63
82 155 20
82 156 70
82 157 77
82 158 19
82 159 75
82 160 24
82 161 30
82 162 71
82 163 21
82 164 42
82 165 23
82 166 13
82 167 92
82 168 90
82 169 44
82 170 72
82 171 35
82 172 73
82 173 61
82 174 90
82 175 18
82 176 65
82 177 22
82 178 55
82 179 84
82 180 87
82 181 19
82 182 58
82 183 85
82 184 36
82 185 66
82 186 88
82 187 55
82 188 58
82 189 60
82 190 66
82 191 57
82 192 16
82 193 18
82 194 29
82 195 52
82 196 93
82 197 74
82 198 43
82 199 21
82 200 67
83 1 19
83 2 51
83 3 45
83 4 39
83 5 27
83 6 85
83 7 56
83 8 81
83 9 10
83 10 53
83 11 49
83 12 28
83 13 67
83 14 38
83 15 81
83 16 77
83 17 98
83 18 34
83 19 96
83 20 75
83 21 81
83 22 11
83 23 44
83 24 21
83 25 87
83 26 57
83 27 63
83 28 86
83 29 52
83 30 70
83 31 100
83 32 24
83 33 77
83 34 14
83 35 77
83 36 79
83 37 85
83 38 97
83 39 15
83 40 16
83 41 47
83 42 19
83 43 11
83 44 93
83 45 16
83 46 25
83 47 96
83 48 62
83 49 21
83 50 28
83 51 47
83 52 60
83 53 63
83 54 48
83 55 36
83 56 39
83 57 14
83 58 69
83 59 43
83 60 85
83 61 33
83 62 38
83 63 95
83 64 26
83 65 95
83 66 88
83 67 14
83 68 16
83 69 31
83 70 99
83 71 16
83 72 84
83 73 15
83 74 50
83 75 61
83 76 76
83 77 32
83 78 80
83 79 16
83 80 35
83 81 99
83 82 37
83 83 0
83 84 74
83 85 75
83 86 59
83 87 62
83 88 64
83 89 99
83 90 40
83 91 46
83 92 78
83 93 57
83 94 16
83 95 64
83 96 27
83 97 30
83 98 96
83 99 17
83 100 69
83 101 21
83 102 95
83 103 49
83 104 25
83 105 90
83 106 96
83 107 96
83 108 55
83 109 100
83 110 43
83 111 77
83 112 15
83 113 11
83 114 30
83 115 68
83 116 96
83 117 32
83 118 50
83 119 21
83 120 99
83 121 87
83 122 79
83 123 79
83 124 11
83 125 21
83 126 79
83 127 11
83 128 67
83 129 91
83 130 86
83 131 86
83 132 65
83 133 61
83 134 10
83 135 72
83 136 22
83 137 71
83 138 16
83 139 46
83 140 21
83 141 48
83 142 22
83 143 77
83 144 61
83 145 71
83 146 12
83 147 70
83 148 93
83 149 55
83 150 74
83 151 61
83 152 99
83 153 69
83 154 95
83 155 92
83 156 68
83 157 54
83 158 70
83 159 27
83 160 97
83 161 43
83 162 72
83 163 88
83 164 20
83 165 33
83 166 100
83 167 55
83 168 80
83 169 82
83 170 93
83 171 11
83 172 74
83 173 27
83 174 54
83 175 25
83 176 19
83 177 86
83 178 46
83 179 64
83 180 11
83 181 50
83 182 20
83 183 15
83 184 62
83 185 78
83 186 64
83 187 37
83 188 66
83 189 54
83 190 28
83 191 96
83 192 23
83 193 46
83 194 71
83 195 64
83 196 24
83 197 17
83 198 50
83 199 17
83 200 16
84 1 55
84 2 29
84 3 51
84 4 60
84 5 34
84 6 11
84 7 28
84 8 42
84 9 82
84 10 66
84 11 62
84 12 90
84 13 70
84 14 43
84 15 19
84 16 80
84 17 75
84 18 30
84 19 11
84 20 57
84 21 20
84 22 26
84 23 87
84 24 20
84 25 10
84 26 24
84 27 10
84 28 85
84 29 97
84 30 79
84 31 87
84 32 66
84 33 69
84 34 16
84 35 54
84 36 83
84 37 48
84 38 29
84 39 76
84 40 84
84 41 31
84 42 19
84 43 61
84 44 86
84 45 59
84 46 49
84 47 67
84 48 84
84 49 23
84 50 71
84 51 45
84 52 53
84 53 82
84 54 38
84 55 89
84 56 70
84 57 28
84 58 21
84 59 57
84 60 27
84 61 94
84 62 41
84 63 19
84 64 39
84 65 99
84 66 70
84 67 20
84 68 10
84 69 26
84 70 33
84 71 72
84 72 25
84 73 46
84 74 62
84 75 96
84 76 24
84 77 56
84 78 80
84 79 89
84 80 95
84 81 81
84 82 55
84 83 74
84 84 0
84 85 88
84 86 92
84 87 49
84 88 78
84 89 16
84 90 89
84 91 19
84 92 85
84 93 22
84 94 26
84 95 40
84 96 15
84 97 21
84 98 38
84 99 56
84 100 48
84 101 72
84 102 38
84 103 80
84 104 63
84 105 84
84 106 97
84 107 90
84 108 67
84 109 42
84 110 74
84 111 76
84 112 76
84 113 16
84 114 99
84 115 37
84 116 16
84 117 70
84 118 15
84 119 81
84 120 37
84 121 86
84 122 88
84 123 81
84 124 44
84 125 26
84 126 15
84 127 67
84 128 24
84 129 82
84 130 96
84 131 18
84 132 83
84 133 30
84 134 57
84 135 97
84 136 78
84 137 54
84 138 21
84 139 60
84 140 87
84 141 60
84 142 15
84 143 84
84 144 55
84 145 80
84 146 28
84 147 70
84 148 70
84 149 62
84 150 50
84 151 61
84 152 39
84 153 48
84 154 55
84 155 68
84 156 90
84 157 39
84 158 84
84 159 53
84 160 34
84 161 25
84 162 71
84 163 73
84 164 92
84 165 91
84 166 43
84 167 31
84 168 25
84 169 19
84 170 21
84 171 86
84 172 32
84 173 75
84 174 26
84 175 13
84 176 95
84 177 36
84 178 54
84 179 19
84 180 98
84 181 95
84 182 43
84 183 30
84 184 78
84 185 30
84 186 55
84 187 78
84 188 69
84 189 42
84 190 80
84 191 31
84 192 37
84 193 23
84 194 64
84 195 96
84 196 53
84 197 72
84 198 99
84 199 62
84 200 72
85 1 14
85 2 96
85 3 71
85 4 76
85 5 73
85 6 62
85 7 45
85 8 79
85 9 35
85 10 57
85 11 25
85 12 22
85 13 90
85 14 93
85 15 92
85 16 63
85 17 38
85 18 24
85 19 52
85 20 48
85 21 64
85 22 25
85 23 63
85 24 36
85 25 79
85 26 66
85 27 79
85 28 73
85 29 72
85 30 49
85 31 92
85 32 19
85 33 73
85 34 86
85 35 56
85 36 19
85 37 77
85 38 34
85 39 69
85 40 18
85 41 28
85 42 68
85 43 94
85 44 22
85 45 82
85 46 73
85 47 43
85 48 56
85 49 67
85 50 26
85 51 49
85 52 92
85 53 11
85 54 71
85 55 83
85 56 34
85 57 55
85 58 84
85 59 69
85 60 65
85 61 100
85 62 64
85 63 88
85 64 66
85 65 24
85 66 76
85 67 36
85 68 29
85 69 53
85 70 31
85 71 44
85 72 97
85 73 53
85 74 22
85 75 39
85 76 97
85 77 48
85 78 72
85 79 10
85 80 31
85 81 15
85 82 26
85 83 75
85 84 88
85 85 0
85 86 17
85 87 66
85 88 20
85 89 13
85 90 30
85 91 25
85 92 79
85 93 47
85 94 35
85 95 94
85 96 61
85 97 64
85 98 89
85 99 35
85 100 81
85 101 19
85 102 58
85 103 22
85 104 35
85 105 17
85 106 37
85 107 57
85 108 56
85 109 37
85 110 16
85 111 34
85 112 15
85 113 53
85 114 43
85 115 24
85 116 37
85 117 75
85 118 88
85 119 33
85 120 83
85 121 72
85 122 92
85 123 35
85 124 12
85 125 87
85 126 33
85 127 68
85 128 63
85 129 55
85 130 50
85 131 83
85 132 80
85 133 63
85 134 55
85 135 95
85 136 93
85 137 12
85 138 50
85 139 34
85 140 89
85 141 54
85 142 97
85 143 18
85 144 78
85 145 53
85 146 94
85 147 13
85 148 78
85 149 36
85 150 96
85 151 78
85 152 51
85 153 37
85 154 58
85 155 58
85 156 72
85 157 68
85 158 64
85 159 98
85 160 13
85 161 19
85 162 62
85 163 33
85 164 74
85 165 73
85 166 85
85 167 15
85 168 23
85 169 77
85 170 89
85 171 61
85 172 37
85 173 42
85 174 16
85 175 20
85 176 46
85 177 18
85 178 21
85 179 24
85 180 69
85 181 19
85 182 40
85 183 26
85 184 90
85 185 54
85 186 68
85 187 54
85 188 64
85 189 39
85 190 59
85 191 30
85 192 96
85 193 91
85 194 70
85 195 67
85 196 33
85 197 52
85 198 95
85 199 27
85 200 73
86 1 45
86 2 16
86 3 24
86 4 67
86 5 47
86 6 48
86 7 32
86 8 57
86 9 20
86 10 77
86 11 98
86 12 71
86 13 54
86 14 81
86 15 88
86 16 59
86 17 19
86 18 30
86 19 73
86 20 66
86 21 84
86 22 55
86 23 44
86 24 16
86 25 85
86 26 15
86 27 53
86 28 24
86 29 68
86 30 81
86 31 81
86 32 28
86 33 23
86 34 58
86 35 89
86 36 14
86 37 42
86 38 63
86 39 70
86 40 70
86 41 59
86 42 74
86 43 95
86 44 80
86 45 33
86 46 68
86 47 67
86 48 56
86 49 56
86 50 12
86 51 27
86 52 17
86 53 37
86 54 72
86 55 76
86 56 41
86 57 76
86 58 41
86 59 62
86 60 91
86 61 22
86 62 10
86 63 88
86 64 17
86 65 11
86 66 56
86 67 100
86 68 32
86 69 85
86 70 97
86 71 72
86 72 39
86 73 60
86 74 48
86 75 56
86 76 100
86 77 52
86 78 45
86 79 47
86 80 65
86 81 10
86 82 76
86 83 59
86 84 92
86 85 17
86 86 0
86 87 81
86 88 56
86 89 87
86 90 70
86 91 97
86 92 91
86 93 58
86 94 46
86 95 66
86 96 38
86 97 32
86 98 81
86 99 24
86 100 26
86 101 35
86 102 100
86 103 78
86 104 12
86 105 52
86 106 17
86 107 76
86 108 58
86 109 20
86 110 35
86 111 79
86 112 58
86 113 29
86 114 55
86 115 22
86 116 51
86 117 14
86 118 100
86 119 53
86 120 57
86 121 66
86 122 17
86 123 99
86 124 19
86 125 64
86 126 34
86 127 16
86 128 52
86 129 65
86 130 11
86 131 10
86 132 22
86 133 42
86 134 57
86 135 79
86 136 44
86 137 64
86 138 10
86 139 73
86 140 99
86 141 62
86 142 28
86 143 68
86 144 43
86 145 39
86 146 58
86 147 30
86 148 80
86 149 10
86 150 68
86 151 43
86 152 90
86 153 26
86 154 34
86 155 43
86 156 94
86 157 24
86 158 25
86 159 64
86 160 63
86 161 25
86 162 96
86 163 70
86 164 11
86 165 25
86 166 47
86 167 42
86 168 34
86 169 43
86 170 90
86 171 55
86 172 64
86 173 38
86 174 92
86 175 95
86 176 76
86 177 46
86 178 67
86 179 36
86 180 93
86 181 49
86 182 86
86 183 59
86 184 25
86 185 83
86 186 34
86 187 77
86 188 74
86 189 77
86 190 52
86 191 32
86 192 41
86 193 61
86 194 15
86 195 22
86 196 94
86 197 40
86 198 68
86 199 41
86 200 50
87 1 25
87 2 62
87 3 37
87 4 73
87 5 44
87 6 12
87 7 83
87 8 75
87 9 18
87 10 52
87 11 42
87 12 68
87 13 83
87 14 79
87 15 67
87 16 61
87 17 35
87 18 68
87 19 21
87 20 53
87 21 44
87 22 100
87 23 40
87 24 73
87 25 53
87 26 96
87 27 13
87 28 11
87 29 49
87 30 24
87 31 76
87 32 35
87 33 24
87 34 67
87 35 48
87 36 92
87 37 40
87 38 97
87 39 92
87 40 24
87 41 79
87 42 35
87 43 65
87 44 52
87 45 64
87 46 48
87 47 11
87 48 38
87 49 51
87 50 96
87 51 25
87 52 12
87 53 66
87 54 22
87 55 29
87 56 11
87 57 67
87 58 19
87 59 50
87 60 63
87 61 64
87 62 27
87 63 71
87 64 26
87 65 88
87 66 60
87 67 74
87 68 29
87 69 81
87 70 96
87 71 55
87 72 75
87 73 42
87 74 52
87 75 58
87 76 23
87 77 66
87 78 74
87 79 99
87 80 89
87 81 74
87 82 87
87 83 62
87 84 49
87 85 66
87 86 81
87 87 0
87 88 16
87 89 31
87 90 26
87 91 15
87 92 55
87 93 65
87 94 20
87 95 28
87 96 24
87 97 24
87 98 36
87 99 70
87 100 44
87 101 73
87 102 46
87 103 11
87 104 19
87 105 24
87 106 47
87 107 59
87 108 22
87 109 52
87 110 100
87 111 35
87 112 15
87 113 88
87 114 84
87 115 68
87 116 12
87 117 59
87 118 78
87 119 20
87 120 80
87 121 53
87 122 59
87 123 41
87 124 43
87 125 43
87 126 16
87 127 66
87 128 67
87 129 29
87 130 75
87 131 47
87 132 44
87 133 85
87 134 80
87 135 59
87 136 14
87 137 64
87 138 25
87 139 57
87 140 100
87 141 95
87 142 71
87 143 13
87 144 15
87 145 78
87 146 38
87 147 94
87 148 51
87 149 51
87 150 100
87 151 69
87 152 21
87 153 58
87 154 44
87 155 57
87 156 55
87 157 40
87 158 20
87 159 23
87 160 83
87 161 82
87 162 62
87 163 92
87 164 35
87 165 23
87 166 90
87 167 68
87 168 14
87 169 83
87 170 84
87 171 72
87 172 59
87 173 51
87 174 23
87 175 11
87 176 45
87 177 82
87 178 57
87 179 70
87 180 96
87 181 86
87 182 71
87 183 62
87 184 82
87 185 71
87 186 83
87 187 47
87 188 70
87 189 59
87 190 29
87 191 81
87 192 40
87 193 61
87 194 58
87 195 42
87 196 64
87 197 55
87 198 98
87 199 32
87 200 40
88 1 70
88 2 79
88 3 96
88 4 48
88 5 75
88 6 65
88 7 21
88 8 94
88 9 13
88 10 43
88 11 36
88 12 15
88 13 22
88 14 93
88 15 24
88 16 86
88 17 32
88 18 78
88 19 35
88 20 44
88 21 92
88 22 86
88 23 34
88 24 87
88 25 99
88 26 23
88 27 21
88 28 84
88 29 16
88 30 73
88 31 28
88 32 69
88 33 15
88 34 38
88 35 45
88 36 58
88 37 10
88 38 83
88 39 96
88 40 56
88 41 93
88 42 36
88 43 61
88 44 76
88 45 20
88 46 11
88 47 84
88 48 20
88 49 36
88 50 97
88 51 31
88 52 25
88 53 14
88 54 33
88 55 58
88 56 91
88 57 42
88 58 94
88 59 19
88 60 85
88 61 89
88 62 83
88 63 79
88 64 69
88 65 11
88 66 13
88 67 35
88 68 12
88 69 24
88 70 79
88 71 93
88 72 13
88 73 28
88 74 21
88 75 62
88 76 95
88 77 87
88 78 89
88 79 28
88 80 40
88 81 95
88 82 35
88 83 64
88 84 78
88 85 20
88 86 56
88 87 16
88 88 0
88 89 75
88 90 14
88 91 85
88 92 54
